"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"New London","0901152350","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"New Milford","0900552630","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Newington","0900352140","2013","$100,000 to $199,999","Number","Number of Home Sales",75
"Newtown","0900152980","2013","$100,000 to $199,999","Number","Number of Home Sales",21
"Norfolk","0900553470","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"North Branford","0900953890","2013","$100,000 to $199,999","Number","Number of Home Sales",3
"North Canaan","0900554030","2013","$100,000 to $199,999","Number","Number of Home Sales",18
"North Haven","0900954870","2013","$100,000 to $199,999","Number","Number of Home Sales",23
"North Stonington","0901155500","2013","$100,000 to $199,999","Number","Number of Home Sales",10
"Norwalk","0900156060","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Norwich","0901156270","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Old Lyme","0901157040","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Old Saybrook","0900757320","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Orange","0900957600","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Oxford","0900958300","2013","$100,000 to $199,999","Number","Number of Home Sales",2
"Plainfield","0901559980","2013","$100,000 to $199,999","Number","Number of Home Sales",60
"Plainville","0900360120","2013","$100,000 to $199,999","Number","Number of Home Sales",65
"Plymouth","0900560750","2013","$100,000 to $199,999","Number","Number of Home Sales",61
"Pomfret","0901561030","2013","$100,000 to $199,999","Number","Number of Home Sales",4
"Portland","0900761800","2013","$100,000 to $199,999","Number","Number of Home Sales",17
"Preston","0901162150","2013","$100,000 to $199,999","Number","Number of Home Sales",10
"Prospect","0900962290","2013","$100,000 to $199,999","Number","Number of Home Sales",13
"Putnam","0901562710","2013","$100,000 to $199,999","Number","Number of Home Sales",35
"Redding","0900163480","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Ridgefield","0900163970","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Rocky Hill","0900365370","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Roxbury","0900565930","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Salem","0901166210","2013","$100,000 to $199,999","Number","Number of Home Sales",9
"Salisbury","0900566420","2013","$100,000 to $199,999","Number","Number of Home Sales",3
"Scotland","0901567400","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Seymour","0900967610","2013","$100,000 to $199,999","Number","Number of Home Sales",35
"Sharon","0900567960","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Shelton","0900168170","2013","$100,000 to $199,999","Number","Number of Home Sales",19
"Sherman","0900168310","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Simsbury","0900368940","2013","$100,000 to $199,999","Number","Number of Home Sales",12
"Somers","0901369220","2013","$100,000 to $199,999","Number","Number of Home Sales",11
"South Windsor","0900371390","2013","$100,000 to $199,999","Number","Number of Home Sales",39
"Southbury","0900969640","2013","$100,000 to $199,999","Number","Number of Home Sales",11
"Southington","0900370550","2013","$100,000 to $199,999","Number","Number of Home Sales",101
"Sprague","0901171670","2013","$100,000 to $199,999","Number","Number of Home Sales",7
"Stafford","0901372090","2013","$100,000 to $199,999","Number","Number of Home Sales",36
"Stamford","0900173070","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Sterling","0901573420","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Stonington","0901173770","2013","$100,000 to $199,999","Number","Number of Home Sales",30
"Stratford","0900174190","2013","$100,000 to $199,999","Number","Number of Home Sales",43
"Suffield","0900374540","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Thomaston","0900575730","2013","$100,000 to $199,999","Number","Number of Home Sales",20
"Thompson","0901575870","2013","$100,000 to $199,999","Number","Number of Home Sales",38
"Tolland","0901376290","2013","$100,000 to $199,999","Number","Number of Home Sales",23
"Torrington","0900576570","2013","$100,000 to $199,999","Number","Number of Home Sales",122
"Trumbull","0900177200","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Union","0901377830","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Vernon","0901378250","2013","$100,000 to $199,999","Number","Number of Home Sales",96
"Voluntown","0901178600","2013","$100,000 to $199,999","Number","Number of Home Sales",12
"Wallingford","0900978740","2013","$100,000 to $199,999","Number","Number of Home Sales",45
"Warren","0900579510","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Washington","0900579720","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Waterbury","0900980070","2013","$100,000 to $199,999","Number","Number of Home Sales",181
"Waterford","0901180280","2013","$100,000 to $199,999","Number","Number of Home Sales",38
"Watertown","0900580490","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"West Hartford","0900382590","2013","$100,000 to $199,999","Number","Number of Home Sales",79
"West Haven","0900982870","2013","$100,000 to $199,999","Number","Number of Home Sales",126
"Westbrook","0900781680","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"Weston","0900183430","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Westport","0900183500","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Wethersfield","0900384900","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Willington","0901385950","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Wilton","0900186370","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Winchester","0900586440","2013","$100,000 to $199,999","Number","Number of Home Sales",27
"Windham","0901586790","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Windsor","0900387000","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Windsor Locks","0900387070","2013","$100,000 to $199,999","Number","Number of Home Sales",41
"Wolcott","0900987560","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"Woodbridge","0900987700","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Woodbury","0900587910","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Woodstock","0901588190","2013","$100,000 to $199,999","Number","Number of Home Sales",28
"Andover","0901301080","2013","$200,000 to $299,000","Number","Number of Home Sales",8
"Ansonia","0900901220","2013","$200,000 to $299,000","Number","Number of Home Sales",32
"Ashford","0901501430","2013","$200,000 to $299,000","Number","Number of Home Sales",8
"Avon","0900302060","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Barkhamsted","0900502760","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Beacon Falls","0900903250","2013","$200,000 to $299,000","Number","Number of Home Sales",15
"Berlin","0900304300","2013","$200,000 to $299,000","Number","Number of Home Sales",72
"Bethany","0900904580","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Bethel","0900104720","2013","$200,000 to $299,000","Number","Number of Home Sales",31
"Bethlehem","0900504930","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Bloomfield","0900305910","2013","$200,000 to $299,000","Number","Number of Home Sales",36
"Bolton","0901306260","2013","$200,000 to $299,000","Number","Number of Home Sales",28
"Bozrah","0901106820","2013","$200,000 to $299,000","Number","Number of Home Sales",9
"Branford","0900907310","2013","$200,000 to $299,000","Number","Number of Home Sales",37
"Bridgeport","0900108070","2013","$200,000 to $299,000","Number","Number of Home Sales",66
"Bridgewater","0900508210","2013","$200,000 to $299,000","Number","Number of Home Sales",4
"Bristol","0900308490","2013","$200,000 to $299,000","Number","Number of Home Sales",99
"Brookfield","0900108980","2013","$200,000 to $299,000","Number","Number of Home Sales",37
"Brooklyn","0901509190","2013","$200,000 to $299,000","Number","Number of Home Sales",36
"Burlington","0900310100","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Canaan","0900510940","2013","$200,000 to $299,000","Number","Number of Home Sales",2
"Canterbury","0901512130","2013","$200,000 to $299,000","Number","Number of Home Sales",13
"Canton","0900312270","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Chaplin","0901513810","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Cheshire","0900914160","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Chester","0900714300","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Clinton","0900715350","2013","$200,000 to $299,000","Number","Number of Home Sales",42
"Colchester","0901115910","2013","$200,000 to $299,000","Number","Number of Home Sales",49
"Colebrook","0900516050","2013","$200,000 to $299,000","Number","Number of Home Sales",5
"Columbia","0901316400","2013","$200,000 to $299,000","Number","Number of Home Sales",20
"Cornwall","0900517240","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Coventry","0901317800","2013","$200,000 to $299,000","Number","Number of Home Sales",49
"Cromwell","0900718080","2013","$200,000 to $299,000","Number","Number of Home Sales",19
"Danbury","0900118500","2013","$200,000 to $299,000","Number","Number of Home Sales",135
"Darien","0900118850","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Deep River","0900719130","2013","$200,000 to $299,000","Number","Number of Home Sales",20
"Derby","0900919550","2013","$200,000 to $299,000","Number","Number of Home Sales",11
"Durham","0900720810","2013","$200,000 to $299,000","Number","Number of Home Sales",15
"East Granby","0900322070","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"East Haddam","0900722280","2013","$200,000 to $299,000","Number","Number of Home Sales",32
"East Hampton","0900722490","2013","$200,000 to $299,000","Number","Number of Home Sales",23
"East Hartford","0900322630","2013","$200,000 to $299,000","Number","Number of Home Sales",27
"East Haven","0900922910","2013","$200,000 to $299,000","Number","Number of Home Sales",46
"East Lyme","0901123400","2013","$200,000 to $299,000","Number","Number of Home Sales",65
"East Windsor","0900324800","2013","$200,000 to $299,000","Number","Number of Home Sales",25
"Eastford","0901521860","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Easton","0900123890","2013","$200,000 to $299,000","Number","Number of Home Sales",4
"Ellington","0901325360","2013","$200,000 to $299,000","Number","Number of Home Sales",35
"Enfield","0900325990","2013","$200,000 to $299,000","Number","Number of Home Sales",54
"Essex","0900726270","2013","$200,000 to $299,000","Number","Number of Home Sales",15
"Fairfield","0900126620","2013","$200,000 to $299,000","Number","Number of Home Sales",13
"Farmington","0900327600","2013","$200,000 to $299,000","Number","Number of Home Sales",58
"Franklin","0901129910","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Glastonbury","0900331240","2013","$200,000 to $299,000","Number","Number of Home Sales",88
"Goshen","0900532290","2013","$200,000 to $299,000","Number","Number of Home Sales",11
"Granby","0900332640","2013","$200,000 to $299,000","Number","Number of Home Sales",46
"Greenwich","0900133620","2013","$200,000 to $299,000","Number","Number of Home Sales",1
"Griswold","0901133900","2013","$200,000 to $299,000","Number","Number of Home Sales",10
"Groton","0901134250","2013","$200,000 to $299,000","Number","Number of Home Sales",44
"Guilford","0900934950","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Haddam","0900735230","2013","$200,000 to $299,000","Number","Number of Home Sales",23
"Hamden","0900935650","2013","$200,000 to $299,000","Number","Number of Home Sales",147
"Hampton","0901536000","2013","$200,000 to $299,000","Number","Number of Home Sales",0
"Hartford","0900337070","2013","$200,000 to $299,000","Number","Number of Home Sales",7
"Hartland","0900337140","2013","$200,000 to $299,000","Number","Number of Home Sales",4
"Harwinton","0900537280","2013","$200,000 to $299,000","Number","Number of Home Sales",0
