"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Tolland","901376290",2012,"$200,000 to $299,999","Number","Number of Home Sales",52
"Tolland","901376290",2012,"$300,000 to $399,999","Number","Number of Home Sales",26
"Tolland","901376290",2012,"$400,000 and Over","Number","Number of Home Sales",19
"Tolland","901376290",2013,"Less than $100,000","Number","Number of Home Sales",9
"Tolland","901376290",2013,"$100,000 to $199,999","Number","Number of Home Sales",42
"Tolland","901376290",2013,"$200,000 to $299,999","Number","Number of Home Sales",61
"Tolland","901376290",2013,"$300,000 to $399,999","Number","Number of Home Sales",32
"Tolland","901376290",2013,"$400,000 and Over","Number","Number of Home Sales",19
"Torrington","900576570",2011,"Less than $100,000","Number","Number of Home Sales",1
"Torrington","900576570",2011,"$100,000 to $199,999","Number","Number of Home Sales",61
"Torrington","900576570",2011,"$200,000 to $299,999","Number","Number of Home Sales",20
"Torrington","900576570",2011,"$300,000 to $399,999","Number","Number of Home Sales",2
"Torrington","900576570",2011,"$400,000 and Over","Number","Number of Home Sales",1
"Torrington","900576570",2012,"Less than $100,000","Number","Number of Home Sales",3
"Torrington","900576570",2012,"$100,000 to $199,999","Number","Number of Home Sales",121
"Torrington","900576570",2012,"$200,000 to $299,999","Number","Number of Home Sales",36
"Torrington","900576570",2012,"$400,000 and Over","Number","Number of Home Sales",1
"Torrington","900576570",2013,"Less than $100,000","Number","Number of Home Sales",95
"Torrington","900576570",2013,"$100,000 to $199,999","Number","Number of Home Sales",187
"Torrington","900576570",2013,"$200,000 to $299,999","Number","Number of Home Sales",40
"Torrington","900576570",2013,"$300,000 to $399,999","Number","Number of Home Sales",4
"Trumbull","900177200",2012,"$100,000 to $199,999","Number","Number of Home Sales",5
"Trumbull","900177200",2012,"$200,000 to $299,999","Number","Number of Home Sales",57
"Trumbull","900177200",2012,"$300,000 to $399,999","Number","Number of Home Sales",134
"Trumbull","900177200",2012,"$400,000 and Over","Number","Number of Home Sales",123
"Trumbull","900177200",2013,"Less than $100,000","Number","Number of Home Sales",5
"Trumbull","900177200",2013,"$100,000 to $199,999","Number","Number of Home Sales",30
"Trumbull","900177200",2013,"$200,000 to $299,999","Number","Number of Home Sales",114
"Trumbull","900177200",2013,"$300,000 to $399,999","Number","Number of Home Sales",163
"Trumbull","900177200",2013,"$400,000 and Over","Number","Number of Home Sales",178
"Union","901377830",2011,"$100,000 to $199,999","Number","Number of Home Sales",1
"Union","901377830",2011,"$200,000 to $299,999","Number","Number of Home Sales",4
"Union","901377830",2011,"$400,000 and Over","Number","Number of Home Sales",1
"Union","901377830",2012,"$100,000 to $199,999","Number","Number of Home Sales",1
"Union","901377830",2012,"$200,000 to $299,999","Number","Number of Home Sales",2
"Union","901377830",2012,"$300,000 to $399,999","Number","Number of Home Sales",1
"Vernon","901378250",2012,"Less than $100,000","Number","Number of Home Sales",22
"Vernon","901378250",2012,"$100,000 to $199,999","Number","Number of Home Sales",89
"Vernon","901378250",2012,"$200,000 to $299,999","Number","Number of Home Sales",75
"Vernon","901378250",2012,"$300,000 to $399,999","Number","Number of Home Sales",13
"Vernon","901378250",2012,"$400,000 and Over","Number","Number of Home Sales",1
"Vernon","901378250",2013,"Less than $100,000","Number","Number of Home Sales",56
"Vernon","901378250",2013,"$100,000 to $199,999","Number","Number of Home Sales",130
"Vernon","901378250",2013,"$200,000 to $299,999","Number","Number of Home Sales",77
"Vernon","901378250",2013,"$300,000 to $399,999","Number","Number of Home Sales",11
"Vernon","901378250",2013,"$400,000 and Over","Number","Number of Home Sales",5
"Voluntown","901178600",2011,"Less than $100,000","Number","Number of Home Sales",1
"Voluntown","901178600",2011,"$100,000 to $199,999","Number","Number of Home Sales",6
"Voluntown","901178600",2011,"$200,000 to $299,999","Number","Number of Home Sales",4
"Voluntown","901178600",2011,"$300,000 to $399,999","Number","Number of Home Sales",3
"Voluntown","901178600",2012,"$100,000 to $199,999","Number","Number of Home Sales",9
"Voluntown","901178600",2012,"$200,000 to $299,999","Number","Number of Home Sales",8
"Voluntown","901178600",2012,"$300,000 to $399,999","Number","Number of Home Sales",1
"Voluntown","901178600",2013,"Less than $100,000","Number","Number of Home Sales",8
"Voluntown","901178600",2013,"$100,000 to $199,999","Number","Number of Home Sales",16
"Voluntown","901178600",2013,"$200,000 to $299,999","Number","Number of Home Sales",13
"Voluntown","901178600",2013,"$300,000 to $399,999","Number","Number of Home Sales",3
"Voluntown","901178600",2013,"$400,000 and Over","Number","Number of Home Sales",3
"Wallingford","900978740",2011,"Less than $100,000","Number","Number of Home Sales",14
"Wallingford","900978740",2011,"$100,000 to $199,999","Number","Number of Home Sales",46
"Wallingford","900978740",2011,"$200,000 to $299,999","Number","Number of Home Sales",94
"Wallingford","900978740",2011,"$300,000 to $399,999","Number","Number of Home Sales",39
"Wallingford","900978740",2011,"$400,000 and Over","Number","Number of Home Sales",21
"Wallingford","900978740",2012,"Less than $100,000","Number","Number of Home Sales",16
"Wallingford","900978740",2012,"$100,000 to $199,999","Number","Number of Home Sales",50
"Wallingford","900978740",2012,"$200,000 to $299,999","Number","Number of Home Sales",111
"Wallingford","900978740",2012,"$300,000 to $399,999","Number","Number of Home Sales",39
"Wallingford","900978740",2012,"$400,000 and Over","Number","Number of Home Sales",29
"Wallingford","900978740",2013,"Less than $100,000","Number","Number of Home Sales",46
"Wallingford","900978740",2013,"$100,000 to $199,999","Number","Number of Home Sales",104
"Wallingford","900978740",2013,"$200,000 to $299,999","Number","Number of Home Sales",144
"Wallingford","900978740",2013,"$300,000 to $399,999","Number","Number of Home Sales",59
"Wallingford","900978740",2013,"$400,000 and Over","Number","Number of Home Sales",43
"Warren","900579510",2011,"$200,000 to $299,999","Number","Number of Home Sales",3
"Warren","900579510",2011,"$300,000 to $399,999","Number","Number of Home Sales",1
"Warren","900579510",2011,"$400,000 and Over","Number","Number of Home Sales",3
"Warren","900579510",2013,"Less than $100,000","Number","Number of Home Sales",2
"Warren","900579510",2013,"$100,000 to $199,999","Number","Number of Home Sales",2
"Warren","900579510",2013,"$200,000 to $299,999","Number","Number of Home Sales",2
"Warren","900579510",2013,"$300,000 to $399,999","Number","Number of Home Sales",3
"Warren","900579510",2013,"$400,000 and Over","Number","Number of Home Sales",7
"Washington","900579720",2011,"$100,000 to $199,999","Number","Number of Home Sales",1
"Washington","900579720",2011,"$200,000 to $299,999","Number","Number of Home Sales",4
"Washington","900579720",2011,"$300,000 to $399,999","Number","Number of Home Sales",3
"Washington","900579720",2011,"$400,000 and Over","Number","Number of Home Sales",19
"Washington","900579720",2012,"$100,000 to $199,999","Number","Number of Home Sales",2
"Washington","900579720",2012,"$200,000 to $299,999","Number","Number of Home Sales",7
"Washington","900579720",2012,"$300,000 to $399,999","Number","Number of Home Sales",7
"Washington","900579720",2012,"$400,000 and Over","Number","Number of Home Sales",18
"Waterbury","900980070",2011,"Less than $100,000","Number","Number of Home Sales",62
"Waterbury","900980070",2011,"$100,000 to $199,999","Number","Number of Home Sales",220
"Waterbury","900980070",2011,"$200,000 to $299,999","Number","Number of Home Sales",11
"Waterbury","900980070",2011,"$400,000 and Over","Number","Number of Home Sales",1
"Waterbury","900980070",2013,"Less than $100,000","Number","Number of Home Sales",492
"Waterbury","900980070",2013,"$100,000 to $199,999","Number","Number of Home Sales",275
"Waterbury","900980070",2013,"$200,000 to $299,999","Number","Number of Home Sales",16
"Waterbury","900980070",2013,"$300,000 to $399,999","Number","Number of Home Sales",5
"Waterford","901180280",2011,"Less than $100,000","Number","Number of Home Sales",2
"Waterford","901180280",2011,"$100,000 to $199,999","Number","Number of Home Sales",44
"Waterford","901180280",2011,"$200,000 to $299,999","Number","Number of Home Sales",51
"Waterford","901180280",2011,"$300,000 to $399,999","Number","Number of Home Sales",22
"Waterford","901180280",2011,"$400,000 and Over","Number","Number of Home Sales",14
"Waterford","901180280",2013,"Less than $100,000","Number","Number of Home Sales",35
"Waterford","901180280",2013,"$100,000 to $199,999","Number","Number of Home Sales",84
"Waterford","901180280",2013,"$200,000 to $299,999","Number","Number of Home Sales",85
"Waterford","901180280",2013,"$300,000 to $399,999","Number","Number of Home Sales",45
"Waterford","901180280",2013,"$400,000 and Over","Number","Number of Home Sales",33
"Watertown","900580490",2011,"Less than $100,000","Number","Number of Home Sales",3
"Watertown","900580490",2011,"$100,000 to $199,999","Number","Number of Home Sales",44
"Watertown","900580490",2011,"$200,000 to $299,999","Number","Number of Home Sales",42
"Watertown","900580490",2011,"$300,000 to $399,999","Number","Number of Home Sales",19
"Watertown","900580490",2011,"$400,000 and Over","Number","Number of Home Sales",12
"Watertown","900580490",2012,"$100,000 to $199,999","Number","Number of Home Sales",56
"Watertown","900580490",2012,"$200,000 to $299,999","Number","Number of Home Sales",44
"Watertown","900580490",2012,"$300,000 to $399,999","Number","Number of Home Sales",22
"Watertown","900580490",2012,"$400,000 and Over","Number","Number of Home Sales",8
"Westbrook","900781680",2011,"$100,000 to $199,999","Number","Number of Home Sales",1
"Westbrook","900781680",2011,"$200,000 to $299,999","Number","Number of Home Sales",2
"Westbrook","900781680",2011,"$300,000 to $399,999","Number","Number of Home Sales",1
"Westbrook","900781680",2011,"$400,000 and Over","Number","Number of Home Sales",4
"Westbrook","900781680",2012,"Less than $100,000","Number","Number of Home Sales",19
"Westbrook","900781680",2012,"$100,000 to $199,999","Number","Number of Home Sales",6
"Westbrook","900781680",2012,"$200,000 to $299,999","Number","Number of Home Sales",24
"Westbrook","900781680",2012,"$300,000 to $399,999","Number","Number of Home Sales",15
"Westbrook","900781680",2012,"$400,000 and Over","Number","Number of Home Sales",25
"Westbrook","900781680",2013,"Less than $100,000","Number","Number of Home Sales",23
"Westbrook","900781680",2013,"$100,000 to $199,999","Number","Number of Home Sales",10
"Westbrook","900781680",2013,"$200,000 to $299,999","Number","Number of Home Sales",24
"Westbrook","900781680",2013,"$300,000 to $399,999","Number","Number of Home Sales",14
"Westbrook","900781680",2013,"$400,000 and Over","Number","Number of Home Sales",21
"West Hartford","900382590",2012,"Less than $100,000","Number","Number of Home Sales",1
"West Hartford","900382590",2012,"$100,000 to $199,999","Number","Number of Home Sales",75
"West Hartford","900382590",2012,"$200,000 to $299,999","Number","Number of Home Sales",251
"West Hartford","900382590",2012,"$300,000 to $399,999","Number","Number of Home Sales",174
"West Hartford","900382590",2012,"$400,000 and Over","Number","Number of Home Sales",192
"West Hartford","900382590",2013,"Less than $100,000","Number","Number of Home Sales",15
"West Hartford","900382590",2013,"$100,000 to $199,999","Number","Number of Home Sales",110
"West Hartford","900382590",2013,"$200,000 to $299,999","Number","Number of Home Sales",257
"West Hartford","900382590",2013,"$300,000 to $399,999","Number","Number of Home Sales",179
"West Hartford","900382590",2013,"$400,000 and Over","Number","Number of Home Sales",204
"West Haven","900982870",2011,"Less than $100,000","Number","Number of Home Sales",1
"West Haven","900982870",2011,"$100,000 to $199,999","Number","Number of Home Sales",122
"West Haven","900982870",2011,"$200,000 to $299,999","Number","Number of Home Sales",61
"West Haven","900982870",2011,"$300,000 to $399,999","Number","Number of Home Sales",2
"West Haven","900982870",2011,"$400,000 and Over","Number","Number of Home Sales",4
"West Haven","900982870",2012,"Less than $100,000","Number","Number of Home Sales",2
"West Haven","900982870",2012,"$100,000 to $199,999","Number","Number of Home Sales",121
"West Haven","900982870",2012,"$200,000 to $299,999","Number","Number of Home Sales",59
"West Haven","900982870",2012,"$300,000 to $399,999","Number","Number of Home Sales",3
"West Haven","900982870",2012,"$400,000 and Over","Number","Number of Home Sales",2
"West Haven","900982870",2013,"Less than $100,000","Number","Number of Home Sales",74
"West Haven","900982870",2013,"$100,000 to $199,999","Number","Number of Home Sales",201
"West Haven","900982870",2013,"$200,000 to $299,999","Number","Number of Home Sales",86
"West Haven","900982870",2013,"$300,000 to $399,999","Number","Number of Home Sales",5
"West Haven","900982870",2013,"$400,000 and Over","Number","Number of Home Sales",3
"Weston","900183430",2011,"$100,000 to $199,999","Number","Number of Home Sales",1
"Weston","900183430",2011,"$200,000 to $299,999","Number","Number of Home Sales",1
"Weston","900183430",2011,"$300,000 to $399,999","Number","Number of Home Sales",7
"Weston","900183430",2011,"$400,000 and Over","Number","Number of Home Sales",100
"Weston","900183430",2012,"$200,000 to $299,999","Number","Number of Home Sales",1
"Weston","900183430",2012,"$300,000 to $399,999","Number","Number of Home Sales",4
"Weston","900183430",2012,"$400,000 and Over","Number","Number of Home Sales",140
"Westport","900183500",2011,"$200,000 to $299,999","Number","Number of Home Sales",2
"Westport","900183500",2011,"$300,000 to $399,999","Number","Number of Home Sales",5
"Westport","900183500",2011,"$400,000 and Over","Number","Number of Home Sales",295
"Westport","900183500",2012,"$200,000 to $299,999","Number","Number of Home Sales",3
"Westport","900183500",2012,"$300,000 to $399,999","Number","Number of Home Sales",7
"Westport","900183500",2012,"$400,000 and Over","Number","Number of Home Sales",423
"Westport","900183500",2013,"Less than $100,000","Number","Number of Home Sales",2
"Westport","900183500",2013,"$100,000 to $199,999","Number","Number of Home Sales",4
"Westport","900183500",2013,"$200,000 to $299,999","Number","Number of Home Sales",5
"Westport","900183500",2013,"$300,000 to $399,999","Number","Number of Home Sales",9
"Westport","900183500",2013,"$400,000 and Over","Number","Number of Home Sales",493
"Wethersfield","900384900",2011,"$100,000 to $199,999","Number","Number of Home Sales",65
"Wethersfield","900384900",2011,"$200,000 to $299,999","Number","Number of Home Sales",96
"Wethersfield","900384900",2011,"$300,000 to $399,999","Number","Number of Home Sales",34
"Wethersfield","900384900",2011,"$400,000 and Over","Number","Number of Home Sales",13
"Wethersfield","900384900",2012,"$100,000 to $199,999","Number","Number of Home Sales",48
"Wethersfield","900384900",2012,"$200,000 to $299,999","Number","Number of Home Sales",115
"Wethersfield","900384900",2012,"$300,000 to $399,999","Number","Number of Home Sales",35
"Wethersfield","900384900",2012,"$400,000 and Over","Number","Number of Home Sales",16
"Willington","901385950",2011,"$100,000 to $199,999","Number","Number of Home Sales",12
"Willington","901385950",2011,"$200,000 to $299,999","Number","Number of Home Sales",12
"Willington","901385950",2011,"$300,000 to $399,999","Number","Number of Home Sales",4
"Willington","901385950",2011,"$400,000 and Over","Number","Number of Home Sales",1
"Willington","901385950",2012,"Less than $100,000","Number","Number of Home Sales",1
"Willington","901385950",2012,"$100,000 to $199,999","Number","Number of Home Sales",8
"Willington","901385950",2012,"$200,000 to $299,999","Number","Number of Home Sales",13
"Willington","901385950",2012,"$300,000 to $399,999","Number","Number of Home Sales",3
"Willington","901385950",2012,"$400,000 and Over","Number","Number of Home Sales",1
"Wilton","900186370",2011,"$200,000 to $299,999","Number","Number of Home Sales",1
"Wilton","900186370",2011,"$300,000 to $399,999","Number","Number of Home Sales",3
"Wilton","900186370",2011,"$400,000 and Over","Number","Number of Home Sales",157
"Wilton","900186370",2013,"$100,000 to $199,999","Number","Number of Home Sales",4
"Wilton","900186370",2013,"$200,000 to $299,999","Number","Number of Home Sales",5
"Wilton","900186370",2013,"$300,000 to $399,999","Number","Number of Home Sales",11
"Wilton","900186370",2013,"$400,000 and Over","Number","Number of Home Sales",224
"Winchester","900586440",2011,"Less than $100,000","Number","Number of Home Sales",6
"Winchester","900586440",2011,"$100,000 to $199,999","Number","Number of Home Sales",34
"Winchester","900586440",2011,"$200,000 to $299,999","Number","Number of Home Sales",14
"Winchester","900586440",2011,"$300,000 to $399,999","Number","Number of Home Sales",2
"Winchester","900586440",2011,"$400,000 and Over","Number","Number of Home Sales",3
"Winchester","900586440",2013,"Less than $100,000","Number","Number of Home Sales",32
"Winchester","900586440",2013,"$100,000 to $199,999","Number","Number of Home Sales",39
"Winchester","900586440",2013,"$200,000 to $299,999","Number","Number of Home Sales",11
"Winchester","900586440",2013,"$300,000 to $399,999","Number","Number of Home Sales",12
"Winchester","900586440",2013,"$400,000 and Over","Number","Number of Home Sales",1
"Windham","901586790",2011,"Less than $100,000","Number","Number of Home Sales",22
"Windham","901586790",2011,"$100,000 to $199,999","Number","Number of Home Sales",39
"Windham","901586790",2011,"$200,000 to $299,999","Number","Number of Home Sales",5
"Windham","901586790",2011,"$300,000 to $399,999","Number","Number of Home Sales",1
"Windham","901586790",2012,"Less than $100,000","Number","Number of Home Sales",30
"Windham","901586790",2012,"$100,000 to $199,999","Number","Number of Home Sales",52
"Windham","901586790",2012,"$200,000 to $299,999","Number","Number of Home Sales",7
"Windsor","900387000",2011,"$100,000 to $199,999","Number","Number of Home Sales",80
"Windsor","900387000",2011,"$200,000 to $299,999","Number","Number of Home Sales",61
"Windsor","900387000",2011,"$300,000 to $399,999","Number","Number of Home Sales",18
"Windsor","900387000",2012,"Less than $100,000","Number","Number of Home Sales",1
"Windsor","900387000",2012,"$100,000 to $199,999","Number","Number of Home Sales",76
"Windsor","900387000",2012,"$200,000 to $299,999","Number","Number of Home Sales",64
"Windsor","900387000",2012,"$300,000 to $399,999","Number","Number of Home Sales",26
"Windsor","900387000",2012,"$400,000 and Over","Number","Number of Home Sales",5
"Windsor Locks","900387070",2011,"$100,000 to $199,999","Number","Number of Home Sales",36
"Windsor Locks","900387070",2011,"$200,000 to $299,999","Number","Number of Home Sales",14
"Windsor Locks","900387070",2011,"$300,000 to $399,999","Number","Number of Home Sales",2
"Windsor Locks","900387070",2011,"$400,000 and Over","Number","Number of Home Sales",1
"Windsor Locks","900387070",2012,"Less than $100,000","Number","Number of Home Sales",1
"Windsor Locks","900387070",2012,"$100,000 to $199,999","Number","Number of Home Sales",47
"Windsor Locks","900387070",2012,"$200,000 to $299,999","Number","Number of Home Sales",11
"Windsor Locks","900387070",2012,"$300,000 to $399,999","Number","Number of Home Sales",3
"Windsor Locks","900387070",2013,"Less than $100,000","Number","Number of Home Sales",15
"Windsor Locks","900387070",2013,"$100,000 to $199,999","Number","Number of Home Sales",77
"Windsor Locks","900387070",2013,"$200,000 to $299,999","Number","Number of Home Sales",18
"Windsor Locks","900387070",2013,"$300,000 to $399,999","Number","Number of Home Sales",6
"Wolcott","900987560",2012,"$100,000 to $199,999","Number","Number of Home Sales",8
"Wolcott","900987560",2012,"$200,000 to $299,999","Number","Number of Home Sales",20
"Wolcott","900987560",2012,"$300,000 to $399,999","Number","Number of Home Sales",4
"Wolcott","900987560",2012,"$400,000 and Over","Number","Number of Home Sales",4
"Wolcott","900987560",2013,"Less than $100,000","Number","Number of Home Sales",18
"Wolcott","900987560",2013,"$100,000 to $199,999","Number","Number of Home Sales",78
"Wolcott","900987560",2013,"$200,000 to $299,999","Number","Number of Home Sales",37
"Wolcott","900987560",2013,"$300,000 to $399,999","Number","Number of Home Sales",20
"Wolcott","900987560",2013,"$400,000 and Over","Number","Number of Home Sales",8
"Woodbridge","900987700",2011,"$200,000 to $299,999","Number","Number of Home Sales",19
"Woodbridge","900987700",2011,"$300,000 to $399,999","Number","Number of Home Sales",19
"Woodbridge","900987700",2011,"$400,000 and Over","Number","Number of Home Sales",47
"Woodbridge","900987700",2012,"$100,000 to $199,999","Number","Number of Home Sales",2
"Woodbridge","900987700",2012,"$200,000 to $299,999","Number","Number of Home Sales",14
"Woodbridge","900987700",2012,"$300,000 to $399,999","Number","Number of Home Sales",34
"Woodbridge","900987700",2012,"$400,000 and Over","Number","Number of Home Sales",49
"Woodbridge","900987700",2013,"Less than $100,000","Number","Number of Home Sales",4
"Woodbridge","900987700",2013,"$100,000 to $199,999","Number","Number of Home Sales",9
"Woodbridge","900987700",2013,"$200,000 to $299,999","Number","Number of Home Sales",10
"Woodbridge","900987700",2013,"$300,000 to $399,999","Number","Number of Home Sales",33
"Woodbridge","900987700",2013,"$400,000 and Over","Number","Number of Home Sales",60
"Woodbury","900587910",2011,"$200,000 to $299,999","Number","Number of Home Sales",4
"Woodbury","900587910",2011,"$300,000 to $399,999","Number","Number of Home Sales",14
"Woodbury","900587910",2011,"$400,000 and Over","Number","Number of Home Sales",18
"Woodbury","900587910",2012,"$100,000 to $199,999","Number","Number of Home Sales",4
"Woodbury","900587910",2012,"$200,000 to $299,999","Number","Number of Home Sales",12
"Woodbury","900587910",2012,"$300,000 to $399,999","Number","Number of Home Sales",10
"Woodbury","900587910",2012,"$400,000 and Over","Number","Number of Home Sales",9
"Woodstock","901588190",2012,"Less than $100,000","Number","Number of Home Sales",4
"Woodstock","901588190",2012,"$100,000 to $199,999","Number","Number of Home Sales",32
"Woodstock","901588190",2012,"$200,000 to $299,999","Number","Number of Home Sales",31
"Woodstock","901588190",2012,"$300,000 to $399,999","Number","Number of Home Sales",9
"Woodstock","901588190",2012,"$400,000 and Over","Number","Number of Home Sales",8
"Woodstock","901588190",2013,"Less than $100,000","Number","Number of Home Sales",13
"Woodstock","901588190",2013,"$100,000 to $199,999","Number","Number of Home Sales",42
"Woodstock","901588190",2013,"$200,000 to $299,999","Number","Number of Home Sales",45
"Woodstock","901588190",2013,"$300,000 to $399,999","Number","Number of Home Sales",18
"Woodstock","901588190",2013,"$400,000 and Over","Number","Number of Home Sales",6
"Fairfield County","9001",2011,"Less than $100,000","Number","Number of Home Sales",57
"Fairfield County","9001",2011,"$100,000 to $199,999","Number","Number of Home Sales",338
"Fairfield County","9001",2011,"$200,000 to $299,999","Number","Number of Home Sales",509
"Fairfield County","9001",2011,"$300,000 to $399,999","Number","Number of Home Sales",562
"Fairfield County","9001",2011,"$400,000 and Over","Number","Number of Home Sales",2973
"Fairfield County","9001",2012,"Less than $100,000","Number","Number of Home Sales",45
"Fairfield County","9001",2012,"$100,000 to $199,999","Number","Number of Home Sales",311
"Fairfield County","9001",2012,"$200,000 to $299,999","Number","Number of Home Sales",556
"Fairfield County","9001",2012,"$300,000 to $399,999","Number","Number of Home Sales",640
"Fairfield County","9001",2012,"$400,000 and Over","Number","Number of Home Sales",3021
"Fairfield County","9001",2013,"Less than $100,000","Number","Number of Home Sales",439
"Fairfield County","9001",2013,"$100,000 to $199,999","Number","Number of Home Sales",890
"Fairfield County","9001",2013,"$200,000 to $299,999","Number","Number of Home Sales",1117
"Fairfield County","9001",2013,"$300,000 to $399,999","Number","Number of Home Sales",980
"Fairfield County","9001",2013,"$400,000 and Over","Number","Number of Home Sales",3817
"Hartford County","9003",2011,"Less than $100,000","Number","Number of Home Sales",36
"Hartford County","9003",2011,"$100,000 to $199,999","Number","Number of Home Sales",777
"Hartford County","9003",2011,"$200,000 to $299,999","Number","Number of Home Sales",898
"Hartford County","9003",2011,"$300,000 to $399,999","Number","Number of Home Sales",503
"Hartford County","9003",2011,"$400,000 and Over","Number","Number of Home Sales",571
"Hartford County","9003",2012,"Less than $100,000","Number","Number of Home Sales",60
"Hartford County","9003",2012,"$100,000 to $199,999","Number","Number of Home Sales",1339
"Hartford County","9003",2012,"$200,000 to $299,999","Number","Number of Home Sales",1275
"Hartford County","9003",2012,"$300,000 to $399,999","Number","Number of Home Sales",692
"Hartford County","9003",2012,"$400,000 and Over","Number","Number of Home Sales",738
"Hartford County","9003",2013,"Less than $100,000","Number","Number of Home Sales",804
"Hartford County","9003",2013,"$100,000 to $199,999","Number","Number of Home Sales",2420
"Hartford County","9003",2013,"$200,000 to $299,999","Number","Number of Home Sales",1548
"Hartford County","9003",2013,"$300,000 to $399,999","Number","Number of Home Sales",810
"Hartford County","9003",2013,"$400,000 and Over","Number","Number of Home Sales",831
"Litchfield County","9005",2011,"Less than $100,000","Number","Number of Home Sales",15
"Litchfield County","9005",2011,"$100,000 to $199,999","Number","Number of Home Sales",248
"Litchfield County","9005",2011,"$200,000 to $299,999","Number","Number of Home Sales",248
"Litchfield County","9005",2011,"$300,000 to $399,999","Number","Number of Home Sales",125
"Litchfield County","9005",2011,"$400,000 and Over","Number","Number of Home Sales",170
"Litchfield County","9005",2012,"Less than $100,000","Number","Number of Home Sales",8
"Litchfield County","9005",2012,"$100,000 to $199,999","Number","Number of Home Sales",329
"Litchfield County","9005",2012,"$200,000 to $299,999","Number","Number of Home Sales",290
"Litchfield County","9005",2012,"$300,000 to $399,999","Number","Number of Home Sales",158
"Litchfield County","9005",2012,"$400,000 and Over","Number","Number of Home Sales",160
"Litchfield County","9005",2013,"Less than $100,000","Number","Number of Home Sales",221
"Litchfield County","9005",2013,"$100,000 to $199,999","Number","Number of Home Sales",451
"Litchfield County","9005",2013,"$200,000 to $299,999","Number","Number of Home Sales",270
"Litchfield County","9005",2013,"$300,000 to $399,999","Number","Number of Home Sales",127
"Litchfield County","9005",2013,"$400,000 and Over","Number","Number of Home Sales",157
"Middlesex County","9007",2011,"Less than $100,000","Number","Number of Home Sales",27
"Middlesex County","9007",2011,"$100,000 to $199,999","Number","Number of Home Sales",220
"Middlesex County","9007",2011,"$200,000 to $299,999","Number","Number of Home Sales",383
"Middlesex County","9007",2011,"$300,000 to $399,999","Number","Number of Home Sales",236
"Middlesex County","9007",2011,"$400,000 and Over","Number","Number of Home Sales",191
"Middlesex County","9007",2012,"Less than $100,000","Number","Number of Home Sales",49
"Middlesex County","9007",2012,"$100,000 to $199,999","Number","Number of Home Sales",229
"Middlesex County","9007",2012,"$200,000 to $299,999","Number","Number of Home Sales",395
"Middlesex County","9007",2012,"$300,000 to $399,999","Number","Number of Home Sales",241
"Middlesex County","9007",2012,"$400,000 and Over","Number","Number of Home Sales",204
"Middlesex County","9007",2013,"Less than $100,000","Number","Number of Home Sales",109
"Middlesex County","9007",2013,"$100,000 to $199,999","Number","Number of Home Sales",280
"Middlesex County","9007",2013,"$200,000 to $299,999","Number","Number of Home Sales",387
"Middlesex County","9007",2013,"$300,000 to $399,999","Number","Number of Home Sales",216
"Middlesex County","9007",2013,"$400,000 and Over","Number","Number of Home Sales",194
"New Haven County","9009",2011,"Less than $100,000","Number","Number of Home Sales",154
"New Haven County","9009",2011,"$100,000 to $199,999","Number","Number of Home Sales",977
"New Haven County","9009",2011,"$200,000 to $299,999","Number","Number of Home Sales",856
"New Haven County","9009",2011,"$300,000 to $399,999","Number","Number of Home Sales",426
"New Haven County","9009",2011,"$400,000 and Over","Number","Number of Home Sales",515
"New Haven County","9009",2012,"Less than $100,000","Number","Number of Home Sales",87
"New Haven County","9009",2012,"$100,000 to $199,999","Number","Number of Home Sales",867
"New Haven County","9009",2012,"$200,000 to $299,999","Number","Number of Home Sales",1099
"New Haven County","9009",2012,"$300,000 to $399,999","Number","Number of Home Sales",685
"New Haven County","9009",2012,"$400,000 and Over","Number","Number of Home Sales",633
"New Haven County","9009",2013,"Less than $100,000","Number","Number of Home Sales",1128
"New Haven County","9009",2013,"$100,000 to $199,999","Number","Number of Home Sales",2047
"New Haven County","9009",2013,"$200,000 to $299,999","Number","Number of Home Sales",1418
"New Haven County","9009",2013,"$300,000 to $399,999","Number","Number of Home Sales",730
"New Haven County","9009",2013,"$400,000 and Over","Number","Number of Home Sales",535
"New London County","9011",2011,"Less than $100,000","Number","Number of Home Sales",33
"New London County","9011",2011,"$100,000 to $199,999","Number","Number of Home Sales",243
"New London County","9011",2011,"$200,000 to $299,999","Number","Number of Home Sales",271
"New London County","9011",2011,"$300,000 to $399,999","Number","Number of Home Sales",123
"New London County","9011",2011,"$400,000 and Over","Number","Number of Home Sales",114
"New London County","9011",2012,"Less than $100,000","Number","Number of Home Sales",80
"New London County","9011",2012,"$100,000 to $199,999","Number","Number of Home Sales",411
"New London County","9011",2012,"$200,000 to $299,999","Number","Number of Home Sales",451
"New London County","9011",2012,"$300,000 to $399,999","Number","Number of Home Sales",188
"New London County","9011",2012,"$400,000 and Over","Number","Number of Home Sales",145
"New London County","9011",2013,"Less than $100,000","Number","Number of Home Sales",363
"New London County","9011",2013,"$100,000 to $199,999","Number","Number of Home Sales",629
"New London County","9011",2013,"$200,000 to $299,999","Number","Number of Home Sales",628
"New London County","9011",2013,"$300,000 to $399,999","Number","Number of Home Sales",295
"New London County","9011",2013,"$400,000 and Over","Number","Number of Home Sales",275
